300168BB,0805398715,Bool,Childcare.Pending.HabitOwnInfo.EatWild.IsOwn
810134B7,2164339895,Bool,Childcare.Pending.HabitOwnInfo.ExpressionLess.IsChecked
49F8BC37,1241037879,Bool,Childcare.Pending.HabitOwnInfo.ExpressionLess.IsOwn
2EC44983,0784615811,Bool,Childcare.Pending.HabitOwnInfo.FaceBliss.IsChecked
73A7C2AE,1940374190,Bool,Childcare.Pending.HabitOwnInfo.FaceBliss.IsOwn
55FC2A2E,1442589230,Bool,Childcare.Pending.HabitOwnInfo.FaceCloseEyes.IsChecked
880D469F,2282571423,Bool,Childcare.Pending.HabitOwnInfo.FaceCloseEyes.IsOwn
C796D020,3348549664,Bool,Childcare.Pending.HabitOwnInfo.FaceLousy.IsChecked
8A5AD390,2321208208,Bool,Childcare.Pending.HabitOwnInfo.FaceLousy.IsOwn
7C241986,2082740614,Bool,Childcare.Pending.HabitOwnInfo.FaceOpenEyes.IsChecked
C544F3B2,3309630386,Bool,Childcare.Pending.HabitOwnInfo.FaceOpenEyes.IsOwn
3BC3A386,1002677126,Bool,Childcare.Pending.HabitOwnInfo.FaceRaiseEyebrows.IsChecked
4163CDDB,1097059803,Bool,Childcare.Pending.HabitOwnInfo.FaceRaiseEyebrows.IsOwn
61B9A484,1639556228,Bool,Childcare.Pending.HabitOwnInfo.FaceSmile.IsChecked
134A22DE,0323625694,Bool,Childcare.Pending.HabitOwnInfo.FaceSmile.IsOwn
FDBAB391,4256871313,Bool,Childcare.Pending.HabitOwnInfo.FaceSmug.IsChecked
10C1C141,0281133377,Bool,Childcare.Pending.HabitOwnInfo.FaceSmug.IsOwn
5E89D26E,1586090606,Bool,Childcare.Pending.HabitOwnInfo.FaceWink.IsChecked
85A2FBAF,2242050991,Bool,Childcare.Pending.HabitOwnInfo.FaceWink.IsOwn
ADDE61E0,2917032416,Bool,Childcare.Pending.HabitOwnInfo.GetAngryTypeBrightly.IsChecked
E86B1A7C,3899333244,Bool,Childcare.Pending.HabitOwnInfo.GetAngryTypeBrightly.IsOwn
F5994578,4120462712,Bool,Childcare.Pending.HabitOwnInfo.GetAngryTypeHard.IsChecked
4E802C75,1317022837,Bool,Childcare.Pending.HabitOwnInfo.GetAngryTypeHard.IsOwn
C30B0466,3272279142,Bool,Childcare.Pending.HabitOwnInfo.GetAngryTypeRegretfulTears.IsChecked
E9ADF175,3920490869,Bool,Childcare.Pending.HabitOwnInfo.GetAngryTypeRegretfulTears.IsOwn
4660E005,1180753925,Bool,Childcare.Pending.HabitOwnInfo.GreetingAnnoying.IsChecked
4ADA960A,1255839242,Bool,Childcare.Pending.HabitOwnInfo.GreetingAnnoying.IsOwn
010854B0,0017323184,Bool,Childcare.Pending.HabitOwnInfo.GreetingBow.IsChecked
268B5065,0646664293,Bool,Childcare.Pending.HabitOwnInfo.GreetingBow.IsOwn
4D857D1C,1300593948,Bool,Childcare.Pending.HabitOwnInfo.GreetingCurtsy.IsChecked
FEB38906,4273178886,Bool,Childcare.Pending.HabitOwnInfo.GreetingCurtsy.IsOwn
5F61FBEA,1600257002,Bool,Childcare.Pending.HabitOwnInfo.GreetingHeadOnly.IsChecked
23F5C780,0603309952,Bool,Childcare.Pending.HabitOwnInfo.GreetingHeadOnly.IsOwn
A62FE2B2,2788156082,Bool,Childcare.Pending.HabitOwnInfo.GreetingLazy.IsChecked
DA3F5814,3661584404,Bool,Childcare.Pending.HabitOwnInfo.GreetingLazy.IsOwn
8649DBEA,2252987370,Bool,Childcare.Pending.HabitOwnInfo.GreetingMacho.IsChecked
BCD73FC3,3168223171,Bool,Childcare.Pending.HabitOwnInfo.GreetingMacho.IsOwn
367BA340,0914072384,Bool,Childcare.Pending.HabitOwnInfo.GreetingNoble.IsChecked
3AECC1D6,0988594646,Bool,Childcare.Pending.HabitOwnInfo.GreetingNoble.IsOwn
4B748A84,1265928836,Bool,Childcare.Pending.HabitOwnInfo.GreetingOsu.IsChecked
FF65DCAC,4284865708,Bool,Childcare.Pending.HabitOwnInfo.GreetingOsu.IsOwn
25E05856,0635459670,Bool,Childcare.Pending.HabitOwnInfo.GreetingShy.IsChecked
55850CAB,1434782891,Bool,Childcare.Pending.HabitOwnInfo.GreetingShy.IsOwn
B9B1ED1F,3115445535,Bool,Childcare.Pending.HabitOwnInfo.GreetingTypeBig.IsChecked
5440E20F,1413538319,Bool,Childcare.Pending.HabitOwnInfo.GreetingTypeBig.IsOwn
673A0AA8,1731857064,Bool,Childcare.Pending.HabitOwnInfo.GreetingTypeCackle.IsChecked
3194AA4C,0831826508,Bool,Childcare.Pending.HabitOwnInfo.GreetingTypeCackle.IsOwn
A77AC939,2809841977,Bool,Childcare.Pending.HabitOwnInfo.GreetingTypeNoting.IsChecked
BE5F3835,3193911349,Bool,Childcare.Pending.HabitOwnInfo.GreetingTypeNoting.IsOwn
368FEC63,0915401827,Bool,Childcare.Pending.HabitOwnInfo.GreetingTypeShallow.IsChecked
94F5E658,2499143256,Bool,Childcare.Pending.HabitOwnInfo.GreetingTypeShallow.IsOwn
77BA0C4E,2008681550,Bool,Childcare.Pending.HabitOwnInfo.GreetingVitality.IsChecked
10DD63C3,0282944451,Bool,Childcare.Pending.HabitOwnInfo.GreetingVitality.IsOwn
3084DE63,0814014051,Bool,Childcare.Pending.HabitOwnInfo.LifeTimeNightOwl.IsChecked
7EF4FCAD,2129984685,Bool,Childcare.Pending.HabitOwnInfo.LifeTimeNightOwl.IsOwn
CFF5F935,3489003829,Bool,Childcare.Pending.HabitOwnInfo.OftenCrossArms.IsChecked
68A04BF7,1755335671,Bool,Childcare.Pending.HabitOwnInfo.OftenCrossArms.IsOwn
443675FA,1144419834,Bool,Childcare.Pending.HabitOwnInfo.SnoreLoudly.IsChecked
80311EB5,2150702773,Bool,Childcare.Pending.HabitOwnInfo.SnoreLoudly.IsOwn
A259F63A,2723804730,Bool,Childcare.Pending.HabitOwnInfo.StandAffected.IsChecked
6D7CB60C,1836889612,Bool,Childcare.Pending.HabitOwnInfo.StandAffected.IsOwn
5EE48D0D,1592036621,Bool,Childcare.Pending.HabitOwnInfo.StandCute.IsChecked
DB45DAFC,3678788348,Bool,Childcare.Pending.HabitOwnInfo.StandCute.IsOwn
50842FC3,1350840259,Bool,Childcare.Pending.HabitOwnInfo.StandHandsFront.IsChecked
0DB5E8C8,0230025416,Bool,Childcare.Pending.HabitOwnInfo.StandHandsFront.IsOwn
3A3B92E7,0976982759,Bool,Childcare.Pending.HabitOwnInfo.StandLeanForward.IsChecked
357069C6,0896559558,Bool,Childcare.Pending.HabitOwnInfo.StandLeanForward.IsOwn
EF014050,4009836624,Bool,Childcare.Pending.HabitOwnInfo.StandProudly.IsChecked
5107123D,1359417917,Bool,Childcare.Pending.HabitOwnInfo.StandProudly.IsOwn
7E702055,2121277525,Bool,Childcare.Pending.HabitOwnInfo.StandPutsGlasses.IsChecked
03956998,0060123544,Bool,Childcare.Pending.HabitOwnInfo.StandPutsGlasses.IsOwn
BFED389C,3219994780,Bool,Childcare.Pending.HabitOwnInfo.StandRestless.IsChecked
CBC0BE22,3418406434,Bool,Childcare.Pending.HabitOwnInfo.StandRestless.IsOwn
06B56546,0112551238,Bool,Childcare.Pending.HabitOwnInfo.StandRhythm.IsChecked
8A9067CB,2324719563,Bool,Childcare.Pending.HabitOwnInfo.StandRhythm.IsOwn
A4077361,2751951713,Bool,Childcare.Pending.HabitOwnInfo.StandShakeHip.IsChecked
B4CB5645,3033224773,Bool,Childcare.Pending.HabitOwnInfo.StandShakeHip.IsOwn
C7E61451,3353744465,Bool,Childcare.Pending.HabitOwnInfo.StandShy.IsChecked
82466784,2185652100,Bool,Childcare.Pending.HabitOwnInfo.StandShy.IsOwn
BC720BAB,3161590699,Bool,Childcare.Pending.HabitOwnInfo.StandStraight.IsChecked
0D495F31,0222912305,Bool,Childcare.Pending.HabitOwnInfo.StandStraight.IsOwn
9F6BBB33,2674637619,Bool,Childcare.Pending.HabitOwnInfo.StandSweatLot.IsChecked
4BDF4CB6,1272925366,Bool,Childcare.Pending.HabitOwnInfo.StandSweatLot.IsOwn
7C8E1911,2089687313,Bool,Childcare.Pending.HabitOwnInfo.StandToeOut.IsChecked
BC7E6B76,3162401654,Bool,Childcare.Pending.HabitOwnInfo.StandToeOut.IsOwn
9402745E,2483188830,Bool,Childcare.Pending.HabitOwnInfo.StomachBig.IsChecked
3A84F39B,0981791643,Bool,Childcare.Pending.HabitOwnInfo.StomachBig.IsOwn
34720E3A,0879889978,Bool,Childcare.Pending.HabitOwnInfo.StomachSmall.IsChecked
9E3AAC10,2654645264,Bool,Childcare.Pending.HabitOwnInfo.StomachSmall.IsOwn
5D8FEAE0,1569712864,Bool,Childcare.Pending.HabitOwnInfo.TakeItOutOnObject.IsChecked
E4225484,3827455108,Bool,Childcare.Pending.HabitOwnInfo.TakeItOutOnObject.IsOwn
C9A48E18,3383004696,Bool,Childcare.Pending.HabitOwnInfo.UntidySleeper.IsChecked
D7738B7A,3614673786,Bool,Childcare.Pending.HabitOwnInfo.UntidySleeper.IsOwn
86422D26,2252483878,Bool,Childcare.Pending.HabitOwnInfo.VoiceGloomy.IsChecked
68D9ECA6,1759112358,Bool,Childcare.Pending.HabitOwnInfo.VoiceGloomy.IsOwn
72EE4B4E,1928219470,Bool,Childcare.Pending.HabitOwnInfo.VoiceLoud.IsChecked
0476FEEA,0074907370,Bool,Childcare.Pending.HabitOwnInfo.VoiceLoud.IsOwn
59C75C35,1506237493,Bool,Childcare.Pending.HabitOwnInfo.VoiceShiny.IsChecked
AF2EBC20,2939075616,Bool,Childcare.Pending.HabitOwnInfo.VoiceShiny.IsOwn
33F5343B,0871707707,Bool,Childcare.Pending.HabitOwnInfo.VoiceSmall.IsChecked
5BC99FF7,1539940343,Bool,Childcare.Pending.HabitOwnInfo.VoiceSmall.IsOwn
F171D097,4050768023,Bool,Childcare.Pending.HabitOwnInfo.WalkFloat.IsChecked
3C9B11D3,1016795603,Bool,Childcare.Pending.HabitOwnInfo.WalkFloat.IsOwn
B2C88407,2999485447,Bool,Childcare.Pending.HabitOwnInfo.WalkLikeModel.IsChecked
5A16D2D4,1511445204,Bool,Childcare.Pending.HabitOwnInfo.WalkLikeModel.IsOwn
55828BBD,1434618813,Bool,Childcare.Pending.HabitOwnInfo.WalkLikeRobot.IsChecked
FDD4E509,4258587913,Bool,Childcare.Pending.HabitOwnInfo.WalkLikeRobot.IsOwn
11889011,0294162449,Bool,Childcare.Pending.HabitOwnInfo.WalkNoSwinging.IsChecked
1DC1140B,0499192843,Bool,Childcare.Pending.HabitOwnInfo.WalkNoSwinging.IsOwn
0D05FA73,0218495603,Bool,Childcare.Pending.HabitOwnInfo.WalkRhythm.IsChecked
E0EC9A12,3773602322,Bool,Childcare.Pending.HabitOwnInfo.WalkRhythm.IsOwn
C79936A9,3348706985,Bool,Childcare.Pending.HabitOwnInfo.WalkScurry.IsChecked
D36D566D,3547158125,Bool,Childcare.Pending.HabitOwnInfo.WalkScurry.IsOwn
2796B8EC,0664189164,Bool,Childcare.Pending.HabitOwnInfo.WalkStoop.IsChecked
E9439689,3913520777,Bool,Childcare.Pending.HabitOwnInfo.WalkStoop.IsOwn
D3BF8A29,3552545321,Bool,Childcare.Pending.HabitOwnInfo.WalkSwagger.IsChecked
0B93B046,0194228294,Bool,Childcare.Pending.HabitOwnInfo.WalkSwagger.IsOwn
6966926F,1768329839,Bool,Childcare.Pending.HabitOwnInfo.WalkToeIn.IsChecked
ACF38552,2901640530,Bool,Childcare.Pending.HabitOwnInfo.WalkToeIn.IsOwn
06A00044,0111149124,Bool,Childcare.Pending.HabitOwnInfo.WalkToeOut.IsChecked
3FD459CA,1070881226,Bool,Childcare.Pending.HabitOwnInfo.WalkToeOut.IsOwn
E834B500,3895768320,Bool,Childcare.Pending.HabitOwnInfo.WalkUneasily.IsChecked
F137A2E6,4046955238,Bool,Childcare.Pending.HabitOwnInfo.WalkUneasily.IsOwn
DC5D91BC,3697119676,Bool,Childcare.Pending.HabitOwnInfo.WalkUnsteady.IsChecked
C5058B30,3305474864,Bool,Childcare.Pending.HabitOwnInfo.WalkUnsteady.IsOwn
0478516D,0074994029,Bool,Childcare.Pending.IsFacePaintFront
1A8CD0DB,0445436123,Bool,Childcare.Setting.IsEnableChildbirth
B2A39093,2997063827,Bool,Introduction.<Unknown_33EA86EF>
9F2CBAE9,2670508777,Bool,Player.BuildingShopItem.IsNeedShowNew
308EF934,0814676276,Bool,Player.ClothShopDailyItem.IsNeedShowNew
94F4B9E5,2499066341,Bool,Player.FoodShopDailyItem.IsNeedShowNew
2941CC0D,0692177933,Bool,Player.FoodShopDailyItem.IsUnlockedOtherRegion
E0829F23,3766656803,Bool,Player.GoodsInfo2.<Unknown_7AFACE8D>.<Unknown_2940FA1C>
96AA36FC,2527737596,Bool,Player.GoodsInfo2.<Unknown_0F9A1B74>.<Unknown_2940FA1C>
020D0B38,0034409272,Bool,Player.GoodsInfo2.Alien.<Unknown_2940FA1C>
0D8E9F8C,0227450764,Bool,Player.GoodsInfo2.Alien1.<Unknown_2940FA1C>
B6D3FB43,3067345731,Bool,Player.GoodsInfo2.Alien2.<Unknown_2940FA1C>
EE7BEE8F,4001099407,Bool,Player.GoodsInfo2.Alpaca.<Unknown_2940FA1C>
83AA3840,2208970816,Bool,Player.GoodsInfo2.Amber.<Unknown_2940FA1C>
661A328D,1712992909,Bool,Player.GoodsInfo2.AmethystDome.<Unknown_2940FA1C>
7967B88B,2036840587,Bool,Player.GoodsInfo2.Ammonite.<Unknown_2940FA1C>
72CE0EE2,1926106850,Bool,Player.GoodsInfo2.Amulet.<Unknown_2940FA1C>
25396069,0624517225,Bool,Player.GoodsInfo2.AnimalFlowerpot.<Unknown_2940FA1C>
366F1ACC,0913251020,Bool,Player.GoodsInfo2.Antenna.<Unknown_2940FA1C>
F7BF3BD7,4156505047,Bool,Player.GoodsInfo2.AromaCandle.<Unknown_2940FA1C>
297E71B3,0696152499,Bool,Player.GoodsInfo2.Autograph.<Unknown_2940FA1C>
5ED696BB,1591121595,Bool,Player.GoodsInfo2.Axolotl.<Unknown_2940FA1C>
86A0B9DA,2258680282,Bool,Player.GoodsInfo2.BalletSet.<Unknown_2940FA1C>
DFBE7E15,3753803285,Bool,Player.GoodsInfo2.BalloonArt.<Unknown_2940FA1C>
98EEC736,2565785398,Bool,Player.GoodsInfo2.<Unknown_F6267665>.<Unknown_2940FA1C>
1371B3A8,0326218664,Bool,Player.GoodsInfo2.BaseBall.<Unknown_2940FA1C>
A02E6B4B,2687396683,Bool,Player.GoodsInfo2.BeardedDragon.<Unknown_2940FA1C>
A2A6FEC4,2728853188,Bool,Player.GoodsInfo2.Beetle.<Unknown_2940FA1C>
FD9E7CE3,4255022307,Bool,Player.GoodsInfo2.BentSpoon.<Unknown_2940FA1C>
C8C28944,3368192324,Bool,Player.GoodsInfo2.BigPot.<Unknown_2940FA1C>
D2BBCB38,3535522616,Bool,Player.GoodsInfo2.Bill.<Unknown_2940FA1C>
411DF8DF,1092483295,Bool,Player.GoodsInfo2.Binoculars.<Unknown_2940FA1C>
181A80F0,0404390128,Bool,Player.GoodsInfo2.BirdFeathers.<Unknown_2940FA1C>
BB81881B,3145828379,Bool,Player.GoodsInfo2.<Unknown_1A063DBA>.<Unknown_2940FA1C>
B22F3168,2989437288,Bool,Player.GoodsInfo2.Bonsai.<Unknown_2940FA1C>
B4A7C427,3030893607,Bool,Player.GoodsInfo2.BookCover.<Unknown_2940FA1C>
D860B701,3630216961,Bool,Player.GoodsInfo2.<Unknown_0B99BAD3>.<Unknown_2940FA1C>
4DA5A962,1302702434,Bool,Player.GoodsInfo2.BookHorror.<Unknown_2940FA1C>
A190EB34,2710629172,Bool,Player.GoodsInfo2.BookLove.<Unknown_2940FA1C>
57209778,1461753720,Bool,Player.GoodsInfo2.BookManga.<Unknown_2940FA1C>
96765EA5,2524339877,Bool,Player.GoodsInfo2.BookPicture.<Unknown_2940FA1C>
898EC675,2307835509,Bool,Player.GoodsInfo2.BookPlant.<Unknown_2940FA1C>
BAB30275,3132293749,Bool,Player.GoodsInfo2.BookRiddle.<Unknown_2940FA1C>
BCE85238,3169342008,Bool,Player.GoodsInfo2.<Unknown_E5BC11F9>.<Unknown_2940FA1C>
8C3420D5,2352226517,Bool,Player.GoodsInfo2.<Unknown_CF0A8C9C>.<Unknown_2940FA1C>
2162A215,0560112149,Bool,Player.GoodsInfo2.BottleShip.<Unknown_2940FA1C>
53FDFC9C,1409154204,Bool,Player.GoodsInfo2.Bouquet.<Unknown_2940FA1C>
58B2037C,1488061308,Bool,Player.GoodsInfo2.BrushBronze.<Unknown_2940FA1C>
4BD7EA38,1272441400,Bool,Player.GoodsInfo2.BrushGold.<Unknown_2940FA1C>
A83CAF50,2822549328,Bool,Player.GoodsInfo2.BrushPlatinum.<Unknown_2940FA1C>
AD2492E4,2904855268,Bool,Player.GoodsInfo2.BrushSilver.<Unknown_2940FA1C>
8F2E1061,2402160737,Bool,Player.GoodsInfo2.BubblesSet.<Unknown_2940FA1C>
0AE47B85,0182745989,Bool,Player.GoodsInfo2.Butterfly.<Unknown_2940FA1C>
40BD1EB8,1086135992,Bool,Player.GoodsInfo2.CallBell.<Unknown_2940FA1C>
6091493F,1620134207,Bool,Player.GoodsInfo2.Camera.<Unknown_2940FA1C>
DEB4CA22,3736390178,Bool,Player.GoodsInfo2.Capybara.<Unknown_2940FA1C>
FD7734C8,4252447944,Bool,Player.GoodsInfo2.Carnation.<Unknown_2940FA1C>
FB4E8789,4216227721,Bool,Player.GoodsInfo2.Cashbox.<Unknown_2940FA1C>
F1F9AF46,4059672390,Bool,Player.GoodsInfo2.Cat.<Unknown_2940FA1C>
BCF0E89D,3169904797,Bool,Player.GoodsInfo2.<Unknown_4157B3C7>.<Unknown_2940FA1C>
C0F11DDF,3237027295,Bool,Player.GoodsInfo2.CDClassic.<Unknown_2940FA1C>
DA7D5D1A,3665648922,Bool,Player.GoodsInfo2.CDDance.<Unknown_2940FA1C>
10A698B8,0279353528,Bool,Player.GoodsInfo2.CDGameMusic.<Unknown_2940FA1C>
EB7D53A9,3950859177,Bool,Player.GoodsInfo2.CDIdol.<Unknown_2940FA1C>
BC4B3B59,3159047001,Bool,Player.GoodsInfo2.CDJazz.<Unknown_2940FA1C>
8E04BBF1,2382674929,Bool,Player.GoodsInfo2.CDNurseryRhyme.<Unknown_2940FA1C>
FE39CDB0,4265201072,Bool,Player.GoodsInfo2.CDPopMusic.<Unknown_2940FA1C>
03221ECD,0052567757,Bool,Player.GoodsInfo2.CDReggae.<Unknown_2940FA1C>
9CA66B31,2628152113,Bool,Player.GoodsInfo2.CDRock.<Unknown_2940FA1C>
ED9B98F6,3986397430,Bool,Player.GoodsInfo2.CeladonTeapot.<Unknown_2940FA1C>
4402C37E,1141031806,Bool,Player.GoodsInfo2.ChessPieces.<Unknown_2940FA1C>
832A3457,2200581207,Bool,Player.GoodsInfo2.Chick.<Unknown_2940FA1C>
F692F517,4136826135,Bool,Player.GoodsInfo2.Chipmunk.<Unknown_2940FA1C>
061FE005,0102752261,Bool,Player.GoodsInfo2.CicadaShell.<Unknown_2940FA1C>
1411DDB8,0336715192,Bool,Player.GoodsInfo2.<Unknown_645F3E3A>.<Unknown_2940FA1C>
FDE4094B,4259580235,Bool,Player.GoodsInfo2.ClayFigure.<Unknown_2940FA1C>
E899B648,3902387784,Bool,Player.GoodsInfo2.Clione.<Unknown_2940FA1C>
8BB25148,2343719240,Bool,Player.GoodsInfo2.Clownfish.<Unknown_2940FA1C>
E650450B,3864020235,Bool,Player.GoodsInfo2.CoconutBowl.<Unknown_2940FA1C>
B07E7F3A,2961080122,Bool,Player.GoodsInfo2.CoinGold.<Unknown_2940FA1C>
5246A8E6,1380362470,Bool,Player.GoodsInfo2.CoinSilver.<Unknown_2940FA1C>
58BA917E,1488621950,Bool,Player.GoodsInfo2.ColorfulBasket.<Unknown_2940FA1C>
D06F4CDC,3496955100,Bool,Player.GoodsInfo2.Compass.<Unknown_2940FA1C>
194516D7,0423958231,Bool,Player.GoodsInfo2.Coral.<Unknown_2940FA1C>
3B14972F,0991205167,Bool,Player.GoodsInfo2.<Unknown_DEAE00AD>.<Unknown_2940FA1C>
A4E88F87,2766704519,Bool,Player.GoodsInfo2.CrownCap.<Unknown_2940FA1C>
C6CB96C5,3335231173,Bool,Player.GoodsInfo2.Crystal.<Unknown_2940FA1C>
12138E2C,0303271468,Bool,Player.GoodsInfo2.CrystalBall.<Unknown_2940FA1C>
48705CE2,1215323362,Bool,Player.GoodsInfo2.Daphnia.<Unknown_2940FA1C>
EDD25018,3989983256,Bool,Player.GoodsInfo2.Daruma.<Unknown_2940FA1C>
D1411C22,3510705186,Bool,Player.GoodsInfo2.<Unknown_97AED3DD>.<Unknown_2940FA1C>
2A784E96,0712527510,Bool,Player.GoodsInfo2.Diamond.<Unknown_2940FA1C>
3CB9067B,1018758779,Bool,Player.GoodsInfo2.Dice.<Unknown_2940FA1C>
3927E160,0958914912,Bool,Player.GoodsInfo2.DirtySocks.<Unknown_2940FA1C>
0842350E,0138556686,Bool,Player.GoodsInfo2.Document.<Unknown_2940FA1C>
6C0C4063,1812742243,Bool,Player.GoodsInfo2.Dog.<Unknown_2940FA1C>
21426ECA,0558001866,Bool,Player.GoodsInfo2.DucksToy.<Unknown_2940FA1C>
18DC39F1,0417085937,Bool,Player.GoodsInfo2.DuraluminCase.<Unknown_2940FA1C>
A02154CE,2686538958,Bool,Player.GoodsInfo2.DVDAction.<Unknown_2940FA1C>
B8CB7DDC,3100343772,Bool,Player.GoodsInfo2.DVDAnimation.<Unknown_2940FA1C>
2935BC32,0691387442,Bool,Player.GoodsInfo2.DVDCooking.<Unknown_2940FA1C>
56B1E5DA,1454499290,Bool,Player.GoodsInfo2.DVDHorror.<Unknown_2940FA1C>
EDDB6212,3990577682,Bool,Player.GoodsInfo2.DVDLive.<Unknown_2940FA1C>
A31619D2,2736134610,Bool,Player.GoodsInfo2.DVDLove.<Unknown_2940FA1C>
7A250237,2049245751,Bool,Player.GoodsInfo2.DVDSF.<Unknown_2940FA1C>
4825E3F6,1210442742,Bool,Player.GoodsInfo2.DVDShopping.<Unknown_2940FA1C>
65608F68,1700826984,Bool,Player.GoodsInfo2.DVDSports.<Unknown_2940FA1C>
86456E89,2252697225,Bool,Player.GoodsInfo2.<Unknown_236A45CE>.<Unknown_2940FA1C>
913863A2,2436391842,Bool,Player.GoodsInfo2.Easel.<Unknown_2940FA1C>
EC7B5268,3967505000,Bool,Player.GoodsInfo2.Egg.<Unknown_2940FA1C>
BDC132B9,3183555257,Bool,Player.GoodsInfo2.<Unknown_6CA95E93>.<Unknown_2940FA1C>
9959B9E1,2572794337,Bool,Player.GoodsInfo2.EmbroideredHandkerchief.<Unknown_2940FA1C>
33D13723,0869349155,Bool,Player.GoodsInfo2.<Unknown_D78DDF53>.<Unknown_2940FA1C>
04458371,0071664497,Bool,Player.GoodsInfo2.EngagementRing.<Unknown_2940FA1C>
B9A5C6EE,3114649326,Bool,Player.GoodsInfo2.ExpensivePot.<Unknown_2940FA1C>
66ED4A80,1726827136,Bool,Player.GoodsInfo2.FallenLeaves.<Unknown_2940FA1C>
49E4D51F,1239733535,Bool,Player.GoodsInfo2.<Unknown_E59E7D3E>.<Unknown_2940FA1C>
D21E2929,3525191977,Bool,Player.GoodsInfo2.Faucet.<Unknown_2940FA1C>
A172DA73,2708658803,Bool,Player.GoodsInfo2.Flamingo.<Unknown_2940FA1C>
E00FD26D,3759133293,Bool,Player.GoodsInfo2.Floppy.<Unknown_2940FA1C>
4B354375,1261781877,Bool,Player.GoodsInfo2.FlySwatter.<Unknown_2940FA1C>
E812F5C9,3893556681,Bool,Player.GoodsInfo2.Frog.<Unknown_2940FA1C>
B2D317B5,3000178613,Bool,Player.GoodsInfo2.GameAction.<Unknown_2940FA1C>
B6AEBCC7,3064904903,Bool,Player.GoodsInfo2.GameAdventure.<Unknown_2940FA1C>
9FB293BD,2679280573,Bool,Player.GoodsInfo2.GameDance.<Unknown_2940FA1C>
5B0A7213,1527411219,Bool,Player.GoodsInfo2.GameEducation.<Unknown_2940FA1C>
C0DE48AC,3235793068,Bool,Player.GoodsInfo2.GameHorror.<Unknown_2940FA1C>
2B28B2E4,0724087524,Bool,Player.GoodsInfo2.GameLoveSimulation.<Unknown_2940FA1C>
E6C9D402,3871986690,Bool,Player.GoodsInfo2.GamePuzzle.<Unknown_2940FA1C>
809FC341,2157953857,Bool,Player.GoodsInfo2.GameRacing.<Unknown_2940FA1C>
3B5B4738,0995837752,Bool,Player.GoodsInfo2.GameRoleplaying.<Unknown_2940FA1C>
5CA791A0,1554485664,Bool,Player.GoodsInfo2.GearParts.<Unknown_2940FA1C>
75BD10A4,1975324836,Bool,Player.GoodsInfo2.Ghost.<Unknown_2940FA1C>
